9.145024523604661e-05,0.7532839179039001
7.349336374318227e-05,0.8270739912986755
6.793393549742177e-05,0.73646080493927
6.545167707372457e-05,0.7892237305641174
5.9084894019179046e-05,0.7505143880844116
6.212347943801433e-05,0.7268362641334534
5.665111530106515e-05,0.744345486164093
5.900765609112568e-05,0.731147050857544
5.830603186041117e-05,0.7046302556991577
5.094220978207886e-05,0.7835118770599365
4.806020297110081e-05,0.7623798847198486
5.753679579356685e-05,0.7356695532798767
5.5557306041009724e-05,0.7639427185058594
5.040887845098041e-05,0.7871382236480713
5.418039290816523e-05,0.7735636234283447
5.225330460234545e-05,0.7733795642852783
4.2303370719309896e-05,0.8302239775657654
4.826189615414478e-05,0.758280336856842
4.4253451051190495e-05,0.7989497184753418
4.486849138629623e-05,0.7805581092834473
4.385087959235534e-05,0.7948877215385437
4.899114355794154e-05,0.7731334567070007
4.178533345111646e-05,0.8142675161361694
4.488365084398538e-05,0.7724382281303406
4.85338932776358e-05,0.7602818012237549
4.5321459765546024e-05,0.7791297435760498
4.358325168141164e-05,0.7769075632095337
4.365651329862885e-05,0.7742967009544373
4.1661936847958714e-05,0.7876117825508118
4.397503653308377e-05,0.7625457048416138
3.979632310802117e-05,0.777162492275238
4.1734463593456894e-05,0.8086802959442139
4.031551361549646e-05,0.811062216758728
4.2459596443222836e-05,0.7699928283691406
4.015713420812972e-05,0.7911325097084045
3.9499864215031266e-05,0.7945187091827393
4.356811768957414e-05,0.7799481749534607
3.814241790678352e-05,0.7858123183250427
4.064646054757759e-05,0.7884570956230164
3.9549249777337536e-05,0.7814894318580627
3.683360409922898e-05,0.7690160274505615
4.1606155718909577e-05,0.7847729325294495
4.1178398532792926e-05,0.7798459529876709
3.8531841710209846e-05,0.8174012899398804
3.399173147045076e-05,0.7979152798652649
3.5922876122640446e-05,0.8074878454208374
3.2548072340432554e-05,0.8563719987869263
3.6907324101775885e-05,0.8101455569267273
3.186907633789815e-05,0.830308735370636
3.459264917182736e-05,0.7896196246147156
3.834850213024765e-05,0.8022246360778809
3.663494862848893e-05,0.7993549108505249
3.494786869850941e-05,0.8013357520103455
3.235261101508513e-05,0.836793065071106
3.712748730322346e-05,0.8072116374969482
4.1773197153816e-05,0.8002167344093323
3.5413322621025145e-05,0.8413710594177246
3.5847158869728446e-05,0.8298173546791077
3.287062645540573e-05,0.8342035412788391
3.693563485285267e-05,0.8247604370117188
3.6601977626560256e-05,0.8200538754463196
3.419460335862823e-05,0.8243448734283447
3.545655999914743e-05,0.8338517546653748
3.65940504707396e-05,0.8170375823974609
3.564769940567203e-05,0.8192785382270813
3.771153569687158e-05,0.8069955706596375
3.722579276654869e-05,0.8156694769859314
3.330057370476425e-05,0.8334004282951355
3.401673893677071e-05,0.8130863904953003
3.142075365758501e-05,0.8356947898864746
3.5085860872641206e-05,0.8182942271232605
3.434295649640262e-05,0.8112437725067139
3.028942592209205e-05,0.8415764570236206
3.1618528737453744e-05,0.8573354482650757
3.4558855986688286e-05,0.839985728263855
3.164146619383246e-05,0.8255288600921631
3.001850018335972e-05,0.8411102294921875
3.5021515941480175e-05,0.8420113921165466
3.309994644951075e-05,0.8338404893875122
3.198524791514501e-05,0.8295007944107056
3.106678923359141e-05,0.8426979780197144
3.029193430847954e-05,0.8486943244934082
3.197651676600799e-05,0.8489664196968079
3.2106327125802636e-05,0.8316851854324341
3.192211079294793e-05,0.8422064185142517
3.28221867675893e-05,0.8073012828826904
3.076145731029101e-05,0.8372601270675659
3.113584898528643e-05,0.8289662003517151
3.4531301935203373e-05,0.8197580575942993
3.343965727253817e-05,0.8135835528373718
3.105374344158918e-05,0.8146571516990662
3.260619632783346e-05,0.8354275226593018
3.3221120247617364e-05,0.8645769357681274
2.8873713745269924e-05,0.8783106207847595
2.9296223146957345e-05,0.84291672706604
3.138852844131179e-05,0.842530369758606
3.021852535312064e-05,0.854404628276825
2.9224127501947805e-05,0.8558371067047119
3.631424988270737e-05,0.841947615146637
2.734669942583423e-05,0.8905454874038696
